Reporting_Date,ZIPCode,ReasonCC_Emp,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,PrimLang_1
2022-10-31,78726,33.24390243902439,3.0,2800.9349593495936,32.99186991869919,2.5,36.99186991869919
2022-11-30,78726,32.51219512195122,3.0,2823.130081300813,32.016260162601625,2.5,36.016260162601625
2022-12-31,78726,31.75609756097561,3.0,2846.0650406504064,31.008130081300813,2.5,35.00813008130081
2023-01-31,78726,31.0,3.0,2869.0,30.0,2.5,34.0
2023-02-28,78726,34.0,3.0,2940.0,31.0,2.5,36.0
2023-03-31,78726,37.0,3.0,2783.0,35.0,2.5,38.0
2023-04-30,78726,39.0,3.0,2843.0,39.0,2.5,41.0
2023-05-31,78726,38.0,3.0,2887.0,38.0,2.5,40.0
2023-06-30,78726,41.0,3.0,2902.0,40.0,2.5,42.0
2023-07-31,78726,43.0,3.0,2924.0,43.0,2.5,45.0
2023-08-31,78726,41.0,3.0,2937.0,42.0,2.5,43.0
2023-09-30,78726,40.0,3.0,3085.0,41.0,2.5,42.0
2023-10-31,78726,44.0,3.0,3075.0,45.0,2.5,46.0
2023-11-30,78726,45.0,3.0,3109.0,46.0,2.5,47.0
2023-12-31,78726,41.0,3.0,3126.0,45.0,2.5,45.0
2024-01-31,78726,46.0,3.0,3036.0,47.0,2.5,48.0
2024-02-29,78726,46.0,3.0,3116.0,47.0,2.5,48.0
2024-03-31,78726,46.0,3.0,3005.0,46.0,2.5,48.0
2021-01-31,78727,24.0,4.0,2768.0,27.0,2.5,27.0
2021-02-28,78727,26.0,4.0,2773.0,29.0,2.5,30.0
2021-03-31,78727,26.0,4.0,2827.0,28.0,2.5,29.0
2021-04-30,78727,26.0,4.0,2844.0,29.0,2.5,30.0
2021-05-31,78727,26.0,4.0,2846.0,29.0,2.5,30.0
2021-06-30,78727,26.0,4.0,2820.0,31.0,2.5,33.0
2021-07-31,78727,26.75609756097561,3.747967479674797,2780.682926829268,31.75609756097561,2.5,33.2520325203252
2021-08-31,78727,27.51219512195122,3.4959349593495936,2741.3658536585367,32.51219512195122,2.5,33.50406504065041
2021-09-30,78727,28.24390243902439,3.252032520325203,2703.317073170732,33.24390243902439,2.5,33.7479674796748
2021-10-31,78727,29.0,3.0,2664.0,34.0,2.5,34.0
2021-11-30,78727,29.0,3.0,2616.0,35.0,2.5,35.0
2021-12-31,78727,28.0,3.0,2633.0,34.0,2.5,34.0
2022-01-31,78727,25.0,3.0,2977.0,29.0,2.5,29.0
2022-02-28,78727,26.0,3.0,2974.0,31.0,2.5,30.0
2022-03-31,78727,26.0,3.0,2837.0,33.0,2.5,32.0
2022-04-30,78727,26.0,3.0,2783.0,34.0,2.5,33.0
2022-05-31,78727,29.0,3.0,2740.0,37.0,2.5,36.0
2022-06-30,78727,30.0,3.0,2775.0,36.0,2.5,35.0
2022-07-31,78727,34.0,3.0,2774.0,38.0,2.5,39.0
2022-08-31,78727,35.0,3.0,2614.0,41.0,2.5,43.0
2022-09-30,78727,31.0,3.0,2702.0,36.0,2.5,40.0
2022-10-31,78727,31.504065040650406,3.0,2752.910569105691,37.51219512195122,3.130081300813008,40.75609756097561
2022-11-30,78727,31.991869918699187,3.0,2802.1788617886177,38.97560975609756,3.739837398373984,41.48780487804878
2022-12-31,78727,32.4959349593496,3.0,2853.089430894309,40.48780487804878,4.369918699186992,42.24390243902439
2023-01-31,78727,33.0,3.0,2904.0,42.0,5.0,43.0
2023-02-28,78727,33.0,3.0,2878.0,42.0,7.0,44.0
2023-03-31,78727,34.0,3.0,2809.0,42.0,7.0,44.0
2023-04-30,78727,35.0,3.0,2929.0,40.0,5.0,42.0
2023-05-31,78727,37.0,3.0,3029.0,42.0,5.0,43.0
2023-06-30,78727,36.0,3.0,2989.0,41.0,5.0,41.0
2023-07-31,78727,34.0,3.0,2818.0,38.0,2.5,39.0
2023-08-31,78727,38.0,3.0,2964.0,41.0,2.5,41.0
2023-09-30,78727,37.0,3.0,3040.0,41.0,2.5,40.0
2023-10-31,78727,36.0,3.0,3029.0,39.0,2.5,38.0
2023-11-30,78727,36.0,3.0,3032.0,39.0,2.5,37.0
2023-12-31,78727,36.0,3.0,2964.0,39.0,2.5,37.0
2024-01-31,78727,34.0,3.0,2904.0,38.0,2.5,38.0
2024-02-29,78727,32.0,3.0,2820.0,37.0,2.5,38.0
2024-03-31,78727,31.0,3.0,2944.0,36.0,2.5,36.0
2021-01-31,78728,78.0,3.0,2843.0,82.0,2.5,86.0
2021-02-28,78728,85.0,3.0,2920.0,89.0,2.5,92.0
2021-03-31,78728,88.0,3.0,2885.0,92.0,2.5,95.0
2021-04-30,78728,86.0,3.0,2881.0,90.0,2.5,92.0
2021-05-31,78728,88.0,3.0,2847.0,93.0,2.5,96.0
2021-06-30,78728,88.0,3.0,2802.0,97.0,6.0,100.0
2021-07-31,78728,86.99186991869918,3.0,2793.682926829268,95.99186991869918,6.252032520325203,98.73983739837398
2021-08-31,78728,85.98373983739837,3.0,2785.3658536585367,94.98373983739837,6.504065040650406,97.47967479674797
2021-09-30,78728,85.0081300813008,3.0,2777.317073170732,94.0081300813008,6.747967479674797,96.26016260162602
2021-10-31,78728,84.0,3.0,2769.0,93.0,7.0,95.0
2021-11-30,78728,83.0,3.0,2741.0,92.0,6.0,94.0
2021-12-31,78728,80.0,3.0,2887.0,88.0,6.0,90.0
2022-01-31,78728,82.0,3.0,2767.0,93.0,7.0,95.0
2022-02-28,78728,77.0,3.0,2677.0,89.0,8.0,92.0
2022-03-31,78728,75.0,3.0,2541.0,93.0,7.0,96.0
2022-04-30,78728,81.0,3.0,2587.0,96.0,8.0,99.0
2022-05-31,78728,87.0,3.0,2610.0,103.0,10.0,106.0
2022-06-30,78728,82.0,3.0,2586.0,98.0,10.0,101.0
2022-07-31,78728,88.0,3.0,2594.0,102.0,9.0,104.0
2022-08-31,78728,94.0,3.0,2545.0,110.0,12.0,112.0
2022-09-30,78728,94.0,3.0,2512.0,111.0,12.0,111.0
2022-10-31,78728,98.28455284552845,3.0,2460.3333333333335,116.54471544715447,13.008130081300813,116.54471544715447
2022-11-30,78728,102.4308943089431,3.0,2410.3333333333335,121.91056910569105,13.983739837398375,121.91056910569105
2022-12-31,78728,106.71544715447155,3.0,2358.6666666666665,127.45528455284553,14.991869918699187,127.45528455284553
2023-01-31,78728,111.0,3.0,2307.0,133.0,16.0,133.0
2023-02-28,78728,113.0,3.0,2402.0,133.0,16.0,133.0
2023-03-31,78728,112.0,3.0,2492.0,131.0,16.0,129.0
2023-04-30,78728,118.0,3.0,2691.0,134.0,14.0,133.0
2023-05-31,78728,118.0,3.0,2718.0,137.0,13.0,136.0
2023-06-30,78728,105.0,3.0,2717.0,124.0,12.0,123.0
2023-07-31,78728,116.0,3.0,2726.0,131.0,13.0,129.0
2023-08-31,78728,117.0,3.0,2849.0,129.0,11.0,127.0
2023-09-30,78728,107.0,3.0,2842.0,117.0,9.0,114.0
2023-10-31,78728,105.0,3.0,2845.0,118.0,10.0,115.0
2023-11-30,78728,104.0,3.0,2811.0,117.0,10.0,114.0
2023-12-31,78728,102.0,3.0,2791.0,114.0,9.0,111.0
2024-01-31,78728,101.0,3.0,2633.0,114.0,12.0,114.0
2024-02-29,78728,98.0,3.0,2585.0,117.0,13.0,116.0
2024-03-31,78728,98.0,3.0,2589.0,118.0,14.0,117.0
2021-01-31,78729,25.0,3.0,2393.0,29.0,2.5,29.0
2021-02-28,78729,26.0,3.0,2412.0,31.0,2.5,31.0
2021-03-31,78729,28.0,3.0,2510.0,33.0,2.5,31.0
2021-04-30,78729,28.0,3.0,2539.0,33.0,2.5,31.0
2021-05-31,78729,29.0,3.0,2542.0,34.0,2.5,32.0
2021-06-30,78729,31.0,3.0,2659.0,34.0,2.5,32.0
2021-07-31,78729,30.24390243902439,3.0,2624.471544715447,34.2520325203252,2.5,32.75609756097561
2021-08-31,78729,29.48780487804878,3.0,2589.9430894308944,34.50406504065041,2.5,33.51219512195122
2021-09-30,78729,28.75609756097561,3.0,2556.528455284553,34.7479674796748,2.5,34.24390243902439
2021-10-31,78729,28.0,3.0,2522.0,35.0,2.5,35.0
2021-11-30,78729,28.0,3.0,2496.0,36.0,2.5,36.0
2021-12-31,78729,27.0,3.0,2438.0,36.0,2.5,36.0
2022-01-31,78729,25.0,3.0,2536.0,33.0,2.5,33.0
2022-02-28,78729,28.0,3.0,2800.0,34.0,2.5,35.0
2022-03-31,78729,28.0,3.0,2606.0,37.0,2.5,38.0
2022-04-30,78729,28.0,3.0,2484.0,37.0,2.5,40.0
2022-05-31,78729,29.0,3.0,2488.0,36.0,2.5,38.0
2022-06-30,78729,29.0,3.0,2519.0,35.0,2.5,39.0
2022-07-31,78729,31.0,3.0,2721.0,35.0,2.5,39.0
2022-08-31,78729,29.0,3.0,2772.0,34.0,2.5,36.0
2022-09-30,78729,28.0,3.0,2836.0,32.0,2.5,34.0
2022-10-31,78729,29.260162601626018,3.0,2815.3333333333335,32.50406504065041,2.5,35.00813008130081
2022-11-30,78729,30.479674796747968,3.0,2795.3333333333335,32.99186991869919,2.5,35.983739837398375
2022-12-31,78729,31.739837398373986,3.0,2774.6666666666665,33.4959349593496,2.5,36.99186991869919
2023-01-31,78729,33.0,3.0,2754.0,34.0,2.5,38.0
2023-02-28,78729,32.0,3.0,2786.0,35.0,2.5,39.0
2023-03-31,78729,32.0,3.0,2917.0,34.0,2.5,36.0
2023-04-30,78729,36.0,3.0,2836.0,37.0,2.5,39.0
2023-05-31,78729,38.0,3.0,2919.0,38.0,2.5,39.0
2023-06-30,78729,34.0,3.0,2733.0,34.0,2.5,35.0
2023-07-31,78729,31.0,3.0,2379.0,36.0,2.5,35.0
2023-08-31,78729,35.0,3.0,2611.0,40.0,2.5,39.0
2023-09-30,78729,33.0,3.0,2437.0,39.0,2.5,38.0
2023-10-31,78729,34.0,3.0,2509.0,39.0,2.5,37.0
2023-11-30,78729,34.0,3.0,2449.0,40.0,2.5,39.0
2023-12-31,78729,34.0,3.0,2516.0,40.0,2.5,39.0
2024-01-31,78729,27.0,3.0,2464.0,34.0,2.5,32.0
2024-02-29,78729,25.0,3.0,2343.0,34.0,5.0,33.0
2024-03-31,78729,26.0,3.0,2296.0,36.0,5.0,35.0
2021-01-31,78731,5.0,3.0,1978.0,7.0,2.5,6.0
2021-02-28,78731,6.0,3.0,1941.0,9.0,2.5,8.0
2021-03-31,78731,7.0,3.0,2322.0,9.0,2.5,8.0
2021-04-30,78731,7.0,3.0,2090.0,10.0,2.5,9.0
2021-05-31,78731,7.0,3.0,2090.0,10.0,2.5,9.0
2021-06-30,78731,7.0,3.0,2090.0,10.0,2.5,9.0
2021-07-31,78731,7.0,3.0,2087.2276422764226,9.747967479674797,2.5,8.747967479674797
2021-08-31,78731,7.0,3.0,2084.4552845528456,9.495934959349594,2.5,8.495934959349594
2021-09-30,78731,7.0,3.0,2081.7723577235774,9.252032520325203,2.5,8.252032520325203
2021-10-31,78731,7.0,3.0,2079.0,9.0,2.5,8.0
2021-11-30,78731,5.0,3.0,1702.0,7.0,2.5,7.0
2021-12-31,78731,6.0,3.0,1697.0,8.0,2.5,8.0
2022-01-31,78731,5.0,3.0,2406.0,7.0,2.5,6.0
2022-02-28,78731,2.5,3.0,2258.0,6.0,2.5,5.0
2022-03-31,78731,2.5,3.0,2287.0,6.0,2.5,5.0
2022-04-30,78731,2.5,3.0,2287.0,6.0,2.5,5.0
2022-05-31,78731,2.5,3.0,2430.0,7.0,2.5,6.0
2022-06-30,78731,2.5,3.0,2835.0,6.0,2.5,5.0
2022-07-31,78731,2.5,3.0,2666.0,5.0,2.5,5.0
2022-08-31,78731,2.5,3.0,2475.0,5.0,2.5,5.0
2022-09-30,78731,2.5,3.0,2124.0,7.0,2.5,6.0
2022-10-31,78731,3.886178861788618,3.0,2248.756097560976,7.7560975609756095,2.5,6.7560975609756095
2022-11-30,78731,5.227642276422765,3.0,2369.487804878049,8.487804878048781,2.5,7.487804878048781
2022-12-31,78731,6.6138211382113825,3.0,2494.243902439024,9.24390243902439,2.5,8.24390243902439
2023-01-31,78731,8.0,3.0,2619.0,10.0,2.5,9.0
2023-02-28,78731,9.0,3.0,2652.0,11.0,2.5,9.0
2023-03-31,78731,14.0,3.0,3171.0,14.0,2.5,13.0
2023-04-30,78731,15.0,3.0,3220.0,15.0,2.5,14.0
2023-05-31,78731,16.0,3.0,3065.0,15.0,2.5,14.0
2023-06-30,78731,15.0,3.0,3069.0,14.0,2.5,13.0
2023-07-31,78731,15.0,3.0,3321.0,13.0,2.5,13.0
2023-08-31,78731,16.0,3.0,3391.0,14.0,2.5,14.0
2023-09-30,78731,17.0,3.0,3376.0,14.0,2.5,14.0
2023-10-31,78731,14.0,3.0,3169.0,11.0,2.5,12.0
2023-11-30,78731,14.0,3.0,3351.0,11.0,2.5,12.0
2023-12-31,78731,14.0,3.0,3519.0,11.0,2.5,12.0
2024-01-31,78731,13.0,3.0,3506.0,11.0,2.5,13.0
2024-02-29,78731,13.0,3.0,3611.0,11.0,2.5,13.0
2024-03-31,78731,13.0,3.0,3301.0,11.0,2.5,13.0
2021-01-31,78734,2.5,2.0,2226.0,2.5,2.5,2.5
2021-02-28,78734,2.5,2.0,2290.0,2.5,2.5,2.5
2021-03-31,78734,6.0,2.0,2344.0,6.0,2.5,6.0
2021-04-30,78734,7.0,2.0,2202.0,7.0,2.5,7.0
2021-05-31,78734,8.0,2.0,2359.0,8.0,2.5,8.0
2021-06-30,78734,8.0,2.0,2359.0,8.0,2.5,8.0
2021-07-31,78734,7.747967479674797,2.0,2388.487804878049,7.747967479674797,2.5,7.747967479674797
2021-08-31,78734,7.495934959349594,2.0,2417.9756097560976,7.495934959349594,2.5,7.495934959349594
2021-09-30,78734,7.252032520325203,2.0,2446.512195121951,7.252032520325203,2.5,7.252032520325203
2021-10-31,78734,7.0,2.0,2476.0,7.0,2.5,7.0
2021-11-30,78734,7.0,2.0,2476.0,7.0,2.5,7.0
2021-12-31,78734,7.0,2.0,2476.0,7.0,2.5,7.0
2022-01-31,78734,7.0,2.0,2476.0,7.0,2.5,7.0
2022-02-28,78734,6.0,2.0,2761.0,6.0,2.5,6.0
2022-03-31,78734,5.0,2.0,3058.0,5.0,2.5,5.0
2022-04-30,78734,2.5,2.0,3441.0,2.5,2.5,2.5
2022-05-31,78734,2.5,2.0,3397.0,2.5,2.5,2.5
2022-06-30,78734,2.5,2.0,3397.0,2.5,2.5,2.5
2022-07-31,78734,2.5,2.0,2718.0,5.0,2.5,2.5
2022-08-31,78734,2.5,2.0,2718.0,5.0,2.5,2.5
2022-09-30,78734,2.5,2.0,1998.0,5.0,2.5,2.5
2022-10-31,78734,2.5,2.0,1734.121951219512,5.252032520325203,2.5,3.130081300813008
2022-11-30,78734,2.5,2.0,1478.7560975609756,5.495934959349594,2.5,3.739837398373984
2022-12-31,78734,2.5,2.0,1214.878048780488,5.747967479674797,2.5,4.369918699186992
2023-01-31,78734,2.5,2.0,951.0,6.0,2.5,5.0
2023-02-28,78734,2.5,2.0,951.0,6.0,2.5,5.0
2023-03-31,78734,2.5,2.0,951.0,6.0,2.5,5.0
2023-04-30,78734,2.5,2.0,951.0,6.0,2.5,5.0
2023-05-31,78734,2.5,2.0,1117.0,6.0,2.5,5.0
2023-06-30,78734,2.5,2.0,1117.0,6.0,2.5,5.0
2023-07-31,78734,2.5,2.0,1303.0,5.0,2.5,2.5
2023-08-31,78734,2.5,3.0,1364.0,6.0,2.5,5.0
2023-09-30,78734,2.5,3.0,988.0,5.0,2.5,2.5
2023-10-31,78734,2.5,3.0,1619.0,5.0,2.5,2.5
2023-11-30,78734,2.5,3.0,1952.0,6.0,2.5,5.0
2023-12-31,78734,2.5,3.0,2343.0,5.0,2.5,2.5
2024-01-31,78734,5.0,4.0,2564.0,6.0,2.5,5.0
2024-02-29,78734,5.0,4.0,2590.0,6.0,2.5,5.0
2024-03-31,78734,5.0,4.0,2364.0,7.0,2.5,6.0
2021-01-31,78735,13.0,3.0,2140.0,15.0,2.5,15.0
2021-02-28,78735,14.0,3.0,2431.0,14.0,2.5,14.0
2021-03-31,78735,13.0,3.0,2494.0,13.0,2.5,13.0
2021-04-30,78735,13.0,3.0,2514.0,13.0,2.5,13.0
2021-05-31,78735,12.0,3.0,2508.0,12.0,2.5,12.0
2021-06-30,78735,11.0,3.0,2736.0,11.0,2.5,11.0
2021-07-31,78735,11.75609756097561,3.0,2730.7073170731705,11.75609756097561,2.5,11.75609756097561
2021-08-31,78735,12.512195121951219,3.0,2725.4146341463415,12.512195121951219,2.5,12.512195121951219
2021-09-30,78735,13.24390243902439,3.0,2720.2926829268295,13.24390243902439,2.5,13.24390243902439
2021-10-31,78735,14.0,3.0,2715.0,14.0,2.5,14.0
2021-11-30,78735,14.0,3.0,2670.0,14.0,2.5,14.0
2021-12-31,78735,14.0,3.0,2635.0,14.0,2.5,14.0
2022-01-31,78735,14.0,3.0,2617.0,14.0,2.5,14.0
2022-02-28,78735,12.0,3.0,2354.0,13.0,2.5,13.0
2022-03-31,78735,12.0,3.0,2443.0,13.0,2.5,13.0
2022-04-30,78735,12.0,3.0,2449.0,13.0,2.5,13.0
2022-05-31,78735,14.0,3.0,2381.0,14.0,2.5,15.0
2022-06-30,78735,14.0,3.0,2381.0,14.0,2.5,15.0
2022-07-31,78735,12.0,3.0,2297.0,12.0,2.5,13.0
2022-08-31,78735,13.0,3.0,2458.0,13.0,2.5,14.0
2022-09-30,78735,11.0,3.0,2452.0,10.0,2.5,11.0
2022-10-31,78735,10.747967479674797,3.0,2515.512195121951,10.0,2.5,11.252032520325203
2022-11-30,78735,10.504065040650406,3.0,2576.9756097560976,10.0,2.5,11.495934959349594
2022-12-31,78735,10.252032520325203,3.0,2640.487804878049,10.0,2.5,11.747967479674797
2023-01-31,78735,10.0,3.0,2704.0,10.0,2.5,12.0
2023-02-28,78735,10.0,3.0,2529.0,11.0,2.5,13.0
2023-03-31,78735,10.0,3.0,2632.0,11.0,2.5,13.0
2023-04-30,78735,8.0,3.0,2482.0,10.0,2.5,11.0
2023-05-31,78735,8.0,3.0,2201.0,10.0,2.5,11.0
2023-06-30,78735,8.0,3.0,2453.0,10.0,2.5,11.0
2023-07-31,78735,9.0,3.0,2445.0,11.0,2.5,12.0
2023-08-31,78735,9.0,3.0,2476.0,11.0,2.5,12.0
2023-09-30,78735,8.0,3.0,2682.0,10.0,2.5,11.0
2023-10-31,78735,8.0,3.0,2694.0,10.0,2.5,10.0
2023-11-30,78735,8.0,3.0,2844.0,9.0,2.5,10.0
2023-12-31,78735,8.0,3.0,2844.0,9.0,2.5,10.0
2024-01-31,78735,9.0,4.0,2545.0,11.0,2.5,12.0
2024-02-29,78735,8.0,4.0,2374.0,10.0,2.5,11.0
2024-03-31,78735,9.0,4.0,2578.0,10.0,2.5,11.0
2021-01-31,78736,2.5,2.0,1365.0,2.5,2.5,2.5
2021-02-28,78736,2.5,3.0,1758.0,2.5,2.5,2.5
2021-03-31,78736,2.5,2.0,1975.0,2.5,2.5,2.5
2021-04-30,78736,2.5,2.0,1975.0,2.5,2.5,2.5
2021-05-31,78736,2.5,2.0,1975.0,2.5,2.5,2.5
2021-06-30,78736,2.5,2.0,1975.0,2.5,2.5,2.5
2021-07-31,78736,2.5,2.252032520325203,2377.4959349593496,2.5,2.5,2.5
2021-08-31,78736,2.5,2.5040650406504064,2779.991869918699,2.5,2.5,2.5
2021-09-30,78736,2.5,2.747967479674797,3169.5040650406504,2.5,2.5,2.5
2021-10-31,78736,2.5,3.0,3572.0,2.5,2.5,2.5
2021-11-30,78736,2.5,3.0,3572.0,2.5,2.5,2.5
2021-12-31,78736,2.5,3.0,3572.0,2.5,2.5,2.5
2022-01-31,78736,2.5,3.0,3572.0,2.5,2.5,2.5
2022-02-28,78736,2.5,3.0,3396.0,2.5,2.5,2.5
