State_ID,ZIPCode,ReportingDate,TypeCC,Participation,Rating,AccrdStatus,PreKStandard,QualityMeasure,HeadStart,MonthlyAmtPaid
1753051,75052,11/01/2023,4,0,999,9,9,9,9,703
516059,79701,10/01/2023,4,0,999,9,9,9,9,56425
516059,79701,11/01/2023,4,0,999,9,9,9,9,54236
516059,79701,12/01/2023,4,0,999,9,9,9,9,50842
1696219,77868,10/01/2023,4,1,3st,2,9,0,9,1921
1696219,77868,11/01/2023,4,1,3st,2,9,0,9,1978
1696219,77868,12/01/2023,4,1,3st,2,9,0,9,1848
1762011,77498,10/01/2023,4,0,999,9,9,9,9,2477
1762011,77498,11/01/2023,4,0,999,9,9,9,9,2867
1762011,77498,12/01/2023,4,0,999,9,9,9,9,3684
1697243,75773,10/01/2023,3,0,999,9,9,9,9,320
1697243,75773,11/01/2023,3,0,999,9,9,9,9,320
1697243,75773,12/01/2023,3,0,999,9,9,9,9,297
1631963,77040,10/01/2023,4,1,4st,2,9,0,9,8641
1631963,77040,11/01/2023,4,1,4st,2,9,0,9,10116
1631963,77040,12/01/2023,4,1,4st,2,9,0,9,9978
1763291,77048,10/01/2023,8,7,999,9,9,9,9,56
1763291,77048,11/01/2023,8,7,999,9,9,9,9,24
1763291,77048,12/01/2023,8,7,999,9,9,9,9,14
847323,75137,10/01/2023,4,0,999,9,9,9,9,8951
847323,75137,11/01/2023,4,0,999,9,9,9,9,8908
847323,75137,12/01/2023,4,0,999,9,9,9,9,8278
1700059,78610,10/01/2023,4,0,999,9,9,9,9,3833
1700059,78610,11/01/2023,4,0,999,9,9,9,9,3561
1700059,78610,12/01/2023,4,0,999,9,9,9,9,3341
1703131,77573,10/01/2023,4,0,999,9,9,9,9,26434
1703131,77573,11/01/2023,4,0,999,9,9,9,9,27661
1703131,77573,12/01/2023,4,0,999,9,9,9,9,26541
1769179,77071,10/01/2023,4,0,999,9,9,9,9,1346
1769179,77071,11/01/2023,4,0,999,9,9,9,9,2288
1769179,77071,12/01/2023,4,0,999,9,9,9,9,2177
856028,76548,10/01/2023,4,1,4st,2,9,0,9,36370
856028,76548,11/01/2023,4,1,4st,2,9,0,9,36559
856028,76548,12/01/2023,4,1,4st,2,9,0,9,35957
1183708,75098,10/01/2023,4,0,999,9,9,9,9,192
1774300,78363,10/01/2023,4,0,999,9,9,9,9,15825
1774300,78363,11/01/2023,4,0,999,9,9,9,9,15725
1774300,78363,12/01/2023,4,0,999,9,9,9,9,13998
1774556,79936,10/01/2023,8,7,999,9,9,9,9,1021
1774556,79936,11/01/2023,8,7,999,9,9,9,9,1021
1774556,79936,12/01/2023,8,7,999,9,9,9,9,21
1646300,77021,10/01/2023,4,0,999,9,9,9,9,37390
1646300,77021,11/01/2023,4,0,999,9,9,9,9,36710
1646300,77021,12/01/2023,4,0,999,9,9,9,9,34669
1712092,75705,10/01/2023,4,1,4st,2,9,0,9,15041
1712092,75705,11/01/2023,4,1,4st,2,9,0,9,14737
1712092,75705,12/01/2023,4,1,4st,2,9,0,9,10927
1581276,78596,10/01/2023,4,0,999,0,9,1,9,10692
1581276,78596,11/01/2023,4,0,999,0,9,1,9,10313
1581276,78596,12/01/2023,4,0,999,0,9,1,9,8344
402908,78728,10/01/2023,4,0,999,9,9,9,9,2632
402908,78728,11/01/2023,4,0,999,9,9,9,9,2805
402908,78728,12/01/2023,4,0,999,9,9,9,9,2517
1714652,77098,10/01/2023,4,0,999,9,9,9,9,3779
1714652,77098,11/01/2023,4,0,999,9,9,9,9,5090
1714652,77098,12/01/2023,4,0,999,9,9,9,9,7045
1522396,77575,10/01/2023,4,0,999,9,9,9,9,3266
1522396,77575,11/01/2023,4,0,999,9,9,9,9,3623
1522396,77575,12/01/2023,4,0,999,9,9,9,9,3504
867292,76018,10/01/2023,4,1,4st,2,9,0,9,9166
867292,76018,11/01/2023,4,1,4st,2,9,0,9,8895
867292,76018,12/01/2023,4,1,4st,2,9,0,9,8404
540124,76201,10/01/2023,4,1,4st,2,9,0,9,8140
540124,76201,11/01/2023,4,1,4st,2,9,0,9,8119
540124,76201,12/01/2023,4,1,4st,2,9,0,9,7618
1596636,78654,10/01/2023,4,0,999,9,9,9,9,2995
1596636,78654,11/01/2023,4,0,999,9,9,9,9,3506
1596636,78654,12/01/2023,4,0,999,9,9,9,9,3621
1536476,77066,10/01/2023,4,1,4st,2,9,0,9,30075
1536476,77066,11/01/2023,4,1,4st,2,9,0,9,30799
1536476,77066,12/01/2023,4,1,4st,2,9,0,9,29058
556764,77550,10/01/2023,4,0,999,9,9,9,9,5271
556764,77550,11/01/2023,4,0,999,9,9,9,9,5967
556764,77550,12/01/2023,4,0,999,9,9,9,9,5057
559324,78613,10/01/2023,4,0,999,9,9,9,9,488
559324,78613,11/01/2023,4,0,999,9,9,9,9,488
559324,78613,12/01/2023,4,0,999,9,9,9,9,288
1675996,79360,10/01/2023,4,0,999,9,9,9,9,12074
1675996,79360,11/01/2023,4,0,999,9,9,9,9,12321
1675996,79360,12/01/2023,4,0,999,9,9,9,9,12038
894428,78717,10/01/2023,4,0,999,9,9,9,9,3774
894428,78717,11/01/2023,4,0,999,9,9,9,9,3774
894428,78717,12/01/2023,4,0,999,9,9,9,9,5635
1551580,78219,10/01/2023,4,7,999,9,9,9,9,19228
1551580,78219,11/01/2023,4,7,999,9,9,9,9,18585
1551580,78219,12/01/2023,4,7,999,9,9,9,9,12076
896988,77015,10/01/2023,4,1,3st,2,9,0,9,46884
896988,77015,11/01/2023,4,1,3st,2,9,0,9,46310
896988,77015,12/01/2023,4,1,3st,2,9,0,9,45834
179420,78130,10/01/2023,4,1,4st,2,9,0,9,5104
179420,78130,11/01/2023,4,1,4st,2,9,0,9,5104
179420,78130,12/01/2023,4,1,4st,2,9,0,9,4817
900572,78255,10/01/2023,4,1,4st,2,9,0,9,42510
900572,78255,11/01/2023,4,1,4st,2,9,0,9,41918
900572,78255,12/01/2023,4,1,4st,2,9,0,9,35644
179932,78596,10/01/2023,4,0,999,9,9,9,9,2232
179932,78596,11/01/2023,4,0,999,9,9,9,9,2232
179932,78596,12/01/2023,4,0,999,9,9,9,9,2112
49372,78703,10/01/2023,,1,4st,2,9,0,9,2125
49372,78703,11/01/2023,,1,4st,2,9,0,9,2125
49372,78703,12/01/2023,4,1,4st,2,9,0,9,2015
511964,77304,10/01/2023,4,0,999,9,9,9,9,411
511964,77304,11/01/2023,4,0,999,9,9,9,9,522
511964,77304,12/01/2023,4,0,999,9,9,9,9,255
1628124,78041,10/01/2023,4,0,999,9,9,9,9,9827
1628124,78041,11/01/2023,4,0,999,9,9,9,9,9568
1628124,78041,12/01/2023,4,0,999,9,9,9,9,8420
1763292,75052,10/01/2023,3,0,999,9,9,9,9,751
1763292,75052,11/01/2023,3,0,999,9,9,9,9,63
1763804,77396,10/01/2023,3,0,999,9,9,9,9,1930
1763804,77396,11/01/2023,3,0,999,9,9,9,9,1930
1763804,77396,12/01/2023,3,0,999,9,9,9,9,1824
1635036,75206,10/01/2023,4,0,999,9,9,9,9,292
1635036,75206,11/01/2023,4,0,999,9,9,9,9,363
1635036,75206,12/01/2023,4,0,999,9,9,9,9,330
914908,76016,10/01/2023,4,1,4st,2,9,0,9,15770
914908,76016,11/01/2023,4,1,4st,2,9,0,9,16076
914908,76016,12/01/2023,4,1,4st,2,9,0,9,12121
1572060,76708,10/01/2023,4,1,3st,2,9,0,9,3737
1572060,76708,11/01/2023,4,1,3st,2,9,0,9,2825
1572060,76708,12/01/2023,4,1,3st,2,9,0,9,2808
855517,77004,10/01/2023,4,0,999,9,9,9,9,20959
855517,77004,11/01/2023,4,0,999,9,9,9,9,18990
855517,77004,12/01/2023,4,0,999,9,9,9,9,19212
1511645,75238,10/01/2023,4,0,999,9,9,9,9,40
1511645,75238,11/01/2023,4,0,999,9,9,9,9,0
1511645,75238,12/01/2023,4,0,999,9,9,9,9,0
135645,78225,10/01/2023,4,0,999,9,9,9,9,10007
135645,78225,11/01/2023,4,0,999,9,9,9,9,10330
135645,78225,12/01/2023,4,0,999,9,9,9,9,10203
1776861,79936,11/01/2023,4,0,999,9,9,9,9,1372
1776861,79936,12/01/2023,4,0,999,9,9,9,9,1405
1711581,77065,10/01/2023,4,0,999,9,9,9,9,8353
1711581,77065,11/01/2023,4,0,999,9,9,9,9,6712
1711581,77065,12/01/2023,4,0,999,9,9,9,9,6754
862173,78130,10/01/2023,4,0,999,9,9,9,9,783
862173,78130,11/01/2023,4,0,999,9,9,9,9,581
862173,78130,12/01/2023,4,0,999,9,9,9,9,400
1715677,76110,10/01/2023,4,1,4st,2,9,0,9,12220
1715677,76110,11/01/2023,4,1,4st,2,9,0,9,13030
1715677,76110,12/01/2023,4,1,4st,2,9,0,9,13669
1519581,77071,10/01/2023,4,0,999,9,9,9,9,5068
1519581,77071,11/01/2023,4,0,999,9,9,9,9,4138
1519581,77071,12/01/2023,4,0,999,9,9,9,9,3967
1520349,76543,10/01/2023,4,1,3st,2,9,0,9,14417
1520349,76543,11/01/2023,4,1,3st,2,9,0,9,13076
1520349,76543,12/01/2023,4,1,3st,2,9,0,9,11585
539869,76544,10/01/2023,4,1,4st,2,9,0,9,4211
539869,76544,11/01/2023,4,1,4st,2,9,0,9,5220
539869,76544,12/01/2023,4,1,4st,2,9,0,9,4554
1523165,77904,10/01/2023,4,0,999,9,9,9,9,12106
1523165,77904,11/01/2023,4,0,999,9,9,9,9,14162
1523165,77904,12/01/2023,4,0,999,9,9,9,9,14868
1720285,79928,10/01/2023,4,0,999,9,9,9,9,7253
1720285,79928,11/01/2023,4,0,999,9,9,9,9,7461
1720285,79928,12/01/2023,4,0,999,9,9,9,9,6920
1786077,77045,10/01/2023,8,7,999,9,9,9,9,523
1786077,77045,11/01/2023,8,7,999,9,9,9,9,594
1786077,77045,12/01/2023,8,7,999,9,9,9,9,581
1655517,76262,10/01/2023,4,0,999,9,9,9,9,973
1655517,76262,11/01/2023,4,0,999,9,9,9,9,856
1655517,76262,12/01/2023,4,0,999,9,9,9,9,518
413405,75165,10/01/2023,4,0,999,9,9,9,9,3282
413405,75165,11/01/2023,4,0,999,9,9,9,9,4566
413405,75165,12/01/2023,4,0,999,9,9,9,9,5098
1596381,76520,10/01/2023,4,0,999,9,9,9,9,16077
1596381,76520,11/01/2023,4,0,999,9,9,9,9,15319
1596381,76520,12/01/2023,4,0,999,9,9,9,9,15134
1533149,75146,10/01/2023,4,0,999,9,9,9,9,25489
1533149,75146,11/01/2023,4,0,999,9,9,9,9,24411
1533149,75146,12/01/2023,4,0,999,9,9,9,9,24540
1536221,75063,10/01/2023,4,0,999,9,9,9,9,11486
1536221,75063,11/01/2023,4,0,999,9,9,9,9,12122
1536221,75063,12/01/2023,4,0,999,9,9,9,9,14443
1668317,77099,10/01/2023,2,0,999,9,9,9,9,273
1668317,77099,11/01/2023,2,0,999,9,9,9,9,273
1668317,77099,12/01/2023,2,0,999,9,9,9,9,206
1677533,77584,10/01/2023,4,0,999,9,9,9,9,7231
1677533,77584,11/01/2023,4,0,999,9,9,9,9,8761
1677533,77584,12/01/2023,4,0,999,9,9,9,9,7764
1749725,76110,10/01/2023,3,0,999,9,9,9,9,621
1749725,76110,11/01/2023,3,0,999,9,9,9,9,621
1749725,76110,12/01/2023,3,0,999,9,9,9,9,581
1360349,75068,10/01/2023,4,0,999,9,9,9,9,1388
1360349,75068,11/01/2023,4,0,999,9,9,9,9,1079
1360349,75068,12/01/2023,4,0,999,9,9,9,9,873
1689309,76052,10/01/2023,4,0,999,9,9,9,9,24020
1689309,76052,11/01/2023,4,0,999,9,9,9,9,24221
1689309,76052,12/01/2023,4,0,999,9,9,9,9,21346
840157,75790,10/01/2023,2,0,999,9,9,9,9,618
840157,75790,11/01/2023,2,0,999,9,9,9,9,736
840157,75790,12/01/2023,2,0,999,9,9,9,9,577
1627357,78041,10/01/2023,4,0,999,9,9,9,9,1935
1627357,78041,11/01/2023,4,0,999,9,9,9,9,1935
1627357,78041,12/01/2023,4,0,999,9,9,9,9,1829
514525,76366,10/01/2023,4,0,999,9,9,9,9,1654
514525,76366,11/01/2023,4,0,999,9,9,9,9,1547
514525,76366,12/01/2023,4,0,999,9,9,9,9,1604
1760477,77803,10/01/2023,8,7,999,9,9,9,9,464
1760477,77803,11/01/2023,8,7,999,9,9,9,9,464
1760477,77803,12/01/2023,8,7,999,9,9,9,9,440
1760733,78582,10/01/2023,4,0,999,9,9,9,9,8899
1760733,78582,11/01/2023,4,0,999,9,9,9,9,8885
1760733,78582,12/01/2023,4,0,999,9,9,9,9,8432
1768157,78516,10/01/2023,4,0,999,9,9,9,9,948
64733,76134,10/01/2023,4,0,999,9,9,9,9,19669
64733,76134,11/01/2023,4,0,999,9,9,9,9,18611
64733,76134,12/01/2023,4,0,999,9,9,9,9,16315
1703645,75227,10/01/2023,4,0,999,9,9,9,9,14529
1703645,75227,11/01/2023,4,0,999,9,9,9,9,11530
1703645,75227,12/01/2023,4,0,999,9,9,9,9,9985
1579486,77632,10/01/2023,4,1,4st,2,9,0,9,1086
1579486,77632,11/01/2023,4,1,4st,2,9,0,9,659
1579486,77632,12/01/2023,4,1,4st,2,9,0,9,1707
531422,76365,10/01/2023,4,0,999,9,9,9,9,1554
531422,76365,11/01/2023,4,0,999,9,9,9,9,1534
531422,76365,12/01/2023,4,0,999,9,9,9,9,1614
403422,75237,10/01/2023,3,1,4st,2,9,0,9,375
1780958,78702,10/01/2023,,0,999,9,9,9,9,3365
1780958,78702,11/01/2023,4,0,999,9,9,9,9,3415
1780958,78702,12/01/2023,4,0,999,9,9,9,9,3755
1715678,76705,10/01/2023,4,1,2st,2,9,0,9,34678
1715678,76705,11/01/2023,4,1,2st,2,9,0,9,34123
1715678,76705,12/01/2023,4,1,2st,2,9,0,9,30892
405214,76901,10/01/2023,4,0,999,9,9,9,9,2120
405214,76901,11/01/2023,4,0,999,9,9,9,9,2033
405214,76901,12/01/2023,4,0,999,9,9,9,9,1912
1716958,77523,10/01/2023,4,0,999,9,9,9,9,6136
1716958,77523,11/01/2023,4,0,999,9,9,9,9,7989
1716958,77523,12/01/2023,4,0,999,9,9,9,9,5120
1653470,78586,10/01/2023,4,0,999,0,9,1,9,14518
1653470,78586,11/01/2023,4,0,999,9,9,9,9,14323
1653470,78586,12/01/2023,4,0,999,9,9,9,9,13849
409822,76016,10/01/2023,4,0,999,9,9,9,9,280
409822,76016,11/01/2023,4,0,999,9,9,9,9,216
409822,76016,12/01/2023,4,0,999,9,9,9,9,382
542174,75010,10/01/2023,4,1,4st,2,9,0,9,48485
542174,75010,11/01/2023,4,1,4st,2,9,0,9,48961
542174,75010,12/01/2023,4,1,4st,2,9,0,9,45073
1724638,75092,10/01/2023,4,0,999,9,9,9,9,4974
1724638,75092,11/01/2023,4,0,999,9,9,9,9,5717
1724638,75092,12/01/2023,4,0,999,9,9,9,9,5033
1659614,75904,10/01/2023,4,1,3st,2,9,0,9,7969
1659614,75904,11/01/2023,4,1,3st,2,9,0,9,10733
1659614,75904,12/01/2023,4,1,3st,2,9,0,9,11590
1727198,78238,12/01/2023,4,0,999,9,9,9,9,622
1596382,78738,10/01/2023,,0,999,9,9,9,9,1116
1596382,78738,11/01/2023,4,0,999,9,9,9,9,152
416990,76901,10/01/2023,4,0,999,9,9,9,9,2867
416990,76901,11/01/2023,4,0,999,9,9,9,9,3010
416990,76901,12/01/2023,4,0,999,9,9,9,9,2567
549598,79915,10/01/2023,3,0,999,9,9,9,9,2981
549598,79915,11/01/2023,3,0,999,9,9,9,9,2858
549598,79915,12/01/2023,3,0,999,9,9,9,9,2169
1404126,77396,10/01/2023,4,0,999,9,9,9,9,36045
1404126,77396,11/01/2023,4,0,999,9,9,9,9,33875
1404126,77396,12/01/2023,4,0,999,9,9,9,9,33597
1731806,77090,10/01/2023,4,0,999,9,9,9,9,826
1731806,77090,11/01/2023,4,0,999,9,9,9,9,490
1731806,77090,12/01/2023,4,0,999,9,9,9,9,374
1734878,75115,10/01/2023,3,0,999,9,9,9,9,3001
1734878,75115,11/01/2023,3,0,999,9,9,9,9,3711
1734878,75115,12/01/2023,3,0,999,9,9,9,9,3425
1475806,76301,10/01/2023,4,1,2st,2,9,0,9,43108
1475806,76301,11/01/2023,4,1,2st,2,9,0,9,42323
1475806,76301,12/01/2023,4,1,2st,2,9,0,9,39978
1673438,78589,10/01/2023,4,0,999,9,9,9,9,14511
1673438,78589,11/01/2023,4,0,999,9,9,9,9,14779
1673438,78589,12/01/2023,4,0,999,9,9,9,9,18898
1346526,77807,10/01/2023,4,1,2st,2,9,0,9,387
1346526,77807,11/01/2023,4,1,2st,2,9,0,9,210
1346526,77807,12/01/2023,4,1,2st,2,9,0,9,252
1283806,78542,10/01/2023,4,1,4st,2,9,0,9,21171
1283806,78542,11/01/2023,4,1,4st,2,9,0,9,22733
1283806,78542,12/01/2023,4,1,4st,2,9,0,9,22311
827102,77099,10/01/2023,4,0,999,9,9,9,9,4546
827102,77099,11/01/2023,4,0,999,9,9,9,9,4546
827102,77099,12/01/2023,4,0,999,9,9,9,9,4518
892894,77082,10/01/2023,3,1,3st,2,9,0,9,673
892894,77082,11/01/2023,3,1,3st,2,9,0,9,673
892894,77082,12/01/2023,3,1,3st,2,9,0,9,1180
1352926,77833,10/01/2023,3,0,999,9,9,9,9,1068
1352926,77833,11/01/2023,3,0,999,9,9,9,9,1068
1352926,77833,12/01/2023,3,0,999,9,9,9,9,1019
1223646,79412,10/01/2023,4,1,4st,2,9,0,9,67324
1223646,79412,11/01/2023,4,1,4st,2,9,0,9,72687
1223646,79412,12/01/2023,4,1,4st,2,9,0,9,67100
1682654,78537,10/01/2023,4,0,999,9,9,9,9,3602
1682654,78537,11/01/2023,4,0,999,9,9,9,9,3992
1682654,78537,12/01/2023,4,0,999,9,9,9,9,3774
1683166,78834,10/01/2023,4,1,3st,2,9,0,9,14914
1683166,78834,11/01/2023,4,1,3st,2,9,0,9,15485
1683166,78834,12/01/2023,4,1,3st,2,9,0,9,14610
1688798,77479,10/01/2023,4,1,4st,2,9,0,9,19384
1688798,77479,11/01/2023,4,1,4st,2,9,0,9,23249
1688798,77479,12/01/2023,4,1,4st,2,9,0,9,24588
839902,78569,10/01/2023,4,1,4st,2,9,0,9,395
839902,78569,11/01/2023,4,1,4st,2,9,0,9,335
839902,78569,12/01/2023,4,1,4st,2,9,0,9,335
1758430,78239,10/01/2023,4,0,999,9,9,9,9,13961
1758430,78239,11/01/2023,4,0,999,9,9,9,9,14380
1758430,78239,12/01/2023,4,0,999,9,9,9,9,15211
842462,76133,10/01/2023,2,0,999,9,9,9,9,500
842462,76133,12/01/2023,2,0,999,9,9,9,9,988
1702878,77064,10/01/2023,4,1,3st,2,9,0,9,10499
1702878,77064,11/01/2023,4,1,3st,2,9,0,9,12970
1702878,77064,12/01/2023,4,1,3st,2,9,0,9,14520
1441246,78573,10/01/2023,4,0,999,9,9,9,9,17708
1441246,78573,11/01/2023,4,0,999,9,9,9,9,17956
1441246,78573,12/01/2023,4,0,999,9,9,9,9,20910
1704415,78413,10/01/2023,3,0,999,9,9,9,9,4629
1704415,78413,11/01/2023,3,0,999,9,9,9,9,4772
1704415,78413,12/01/2023,3,0,999,9,9,9,9,3852
859871,75002,10/01/2023,4,0,999,9,9,9,9,453
859871,75002,11/01/2023,4,0,999,9,9,9,9,453
859871,75002,12/01/2023,4,0,999,9,9,9,9,627
1714399,78664,10/01/2023,3,0,999,9,9,9,9,2152
1714399,78664,11/01/2023,3,0,999,9,9,9,9,2137
1714399,78664,12/01/2023,3,0,999,9,9,9,9,2061
535775,77504,10/01/2023,4,1,4st,2,9,0,9,360
535775,77504,11/01/2023,4,1,4st,2,9,0,9,108
864223,77979,10/01/2023,4,0,999,9,9,9,9,1531
864223,77979,11/01/2023,4,0,999,9,9,9,9,943
864223,77979,12/01/2023,4,0,999,9,9,9,9,1014
1717215,79106,10/01/2023,4,1,2st,2,9,0,9,17115
1717215,79106,11/01/2023,4,1,2st,2,9,0,9,21269
1717215,79106,12/01/2023,4,1,2st,2,9,0,9,22503
1718239,76104,11/01/2023,4,0,999,9,9,9,9,426
1718239,76104,12/01/2023,4,0,999,9,9,9,9,708
1784543,77803,10/01/2023,4,0,999,9,9,9,9,730
1784543,77803,11/01/2023,4,0,999,9,9,9,9,730
1784543,77803,12/01/2023,4,0,999,9,9,9,9,593
1719519,76210,12/01/2023,4,0,999,9,9,9,9,2512
1721823,77035,10/01/2023,4,0,999,9,9,9,9,792
1721823,77035,11/01/2023,4,0,999,9,9,9,9,968
1721823,77035,12/01/2023,4,0,999,9,9,9,9,1207
1656543,77035,10/01/2023,3,0,999,9,9,9,9,1001
1656543,77035,11/01/2023,3,0,999,9,9,9,9,819
1656543,77035,12/01/2023,3,0,999,9,9,9,9,4944
1657567,76240,10/01/2023,4,1,4st,2,9,0,9,11263
1657567,76240,11/01/2023,4,1,4st,2,9,0,9,10707
1657567,76240,12/01/2023,4,1,4st,2,9,0,9,10698
412639,77642,10/01/2023,4,0,999,9,9,9,9,19483
412639,77642,11/01/2023,4,0,999,9,9,9,9,22389
412639,77642,12/01/2023,4,0,999,9,9,9,9,20453
1790175,77061,12/01/2023,8,7,999,9,9,9,9,20
1660383,76655,10/01/2023,4,1,3st,2,9,0,9,1969
1660383,76655,11/01/2023,4,1,3st,2,9,0,9,1516
1660383,76655,12/01/2023,4,1,3st,2,9,0,9,1594
1728735,76542,10/01/2023,4,0,999,9,9,9,9,12192
1728735,76542,11/01/2023,4,0,999,9,9,9,9,11542
1728735,76542,12/01/2023,4,0,999,9,9,9,9,12383
880863,78238,10/01/2023,4,0,999,9,9,9,9,12357
880863,78238,11/01/2023,4,0,999,9,9,9,9,11034
880863,78238,12/01/2023,4,0,999,9,9,9,9,10500
1734111,78016,10/01/2023,4,0,999,9,9,9,9,12330
1734111,78016,11/01/2023,4,0,999,9,9,9,9,11365
1734111,78016,12/01/2023,4,0,999,9,9,9,9,9880
817631,76266,10/01/2023,4,0,999,9,9,9,9,10584
817631,76266,11/01/2023,4,0,999,9,9,9,9,9625
817631,76266,12/01/2023,4,0,999,9,9,9,9,9505
820191,78612,10/01/2023,4,1,4st,2,9,0,9,2305
820191,78612,11/01/2023,4,1,4st,2,9,0,9,2305
820191,78612,12/01/2023,4,1,4st,2,9,0,9,1907
1674463,77584,10/01/2023,4,0,999,9,9,9,9,9281
1674463,77584,11/01/2023,4,0,999,9,9,9,9,9375
1674463,77584,12/01/2023,4,0,999,9,9,9,9,7797
1412831,78521,10/01/2023,4,0,999,9,9,9,9,43178
1412831,78521,11/01/2023,4,0,999,9,9,9,9,43095
1412831,78521,12/01/2023,4,0,999,9,9,9,9,41848
503007,79902,10/01/2023,4,0,999,9,9,9,9,33181
503007,79902,11/01/2023,4,0,999,9,9,9,9,33671
503007,79902,12/01/2023,4,0,999,9,9,9,9,32484
1617119,77038,10/01/2023,4,0,999,9,9,9,9,9515
1617119,77038,11/01/2023,4,0,999,9,9,9,9,9275
1617119,77038,12/01/2023,4,0,999,9,9,9,9,7587
1684959,76044,10/01/2023,4,0,999,9,9,9,9,7142
1684959,76044,11/01/2023,4,0,999,9,9,9,9,6934
1684959,76044,12/01/2023,4,0,999,9,9,9,9,6756
509919,75087,10/01/2023,4,0,999,9,9,9,9,12575
509919,75087,11/01/2023,4,0,999,9,9,9,9,11090
509919,75087,12/01/2023,4,0,999,9,9,9,9,10404
1758431,75501,10/01/2023,4,0,999,9,9,9,9,7923
1758431,75501,11/01/2023,4,0,999,9,9,9,9,7828
1758431,75501,12/01/2023,4,0,999,9,9,9,9,9543
1562335,78155,10/01/2023,3,0,999,9,9,9,9,2502
1562335,78155,11/01/2023,3,0,999,9,9,9,9,2226
1562335,78155,12/01/2023,3,0,999,9,9,9,9,2226
1695711,78754,10/01/2023,4,1,4st,2,9,0,9,1380
1695711,78754,11/01/2023,4,1,4st,2,9,0,9,1449
1695711,78754,12/01/2023,4,1,4st,2,9,0,9,1819
1699039,77536,10/01/2023,4,0,999,9,9,9,9,9119
1699039,77536,11/01/2023,4,0,999,9,9,9,9,7756
1699039,77536,12/01/2023,4,0,999,9,9,9,9,7007
1701599,76180,10/01/2023,4,1,4st,2,9,0,9,6760
1701599,76180,11/01/2023,4,1,4st,2,9,0,9,6629
1701599,76180,12/01/2023,4,1,4st,2,9,0,9,6587
1507295,77995,10/01/2023,4,0,999,9,9,9,9,6859
1507295,77995,11/01/2023,4,0,999,9,9,9,9,683
1507295,77995,12/01/2023,4,0,999,9,9,9,9,645
1770976,79927,10/01/2023,8,7,999,9,9,9,9,544
1770976,79927,11/01/2023,8,7,999,9,9,9,9,544
1770976,79927,12/01/2023,8,7,999,9,9,9,9,494
1776096,78566,10/01/2023,4,0,999,9,9,9,9,915
1776096,78566,11/01/2023,4,0,999,9,9,9,9,42
1777376,76542,10/01/2023,4,0,999,9,9,9,9,10092
1777376,76542,11/01/2023,4,0,999,9,9,9,9,12026
1777376,76542,12/01/2023,4,0,999,9,9,9,9,10898
1713632,78664,10/01/2023,4,0,999,9,9,9,9,20968
1713632,78664,11/01/2023,4,0,999,9,9,9,9,21406
1713632,78664,12/01/2023,4,0,999,9,9,9,9,22574
1780960,78574,10/01/2023,4,0,999,9,9,9,9,3115
1780960,78574,11/01/2023,4,0,999,9,9,9,9,3648
1780960,78574,12/01/2023,4,0,999,9,9,9,9,3663
1781216,77083,10/01/2023,4,0,999,9,9,9,9,929
1781216,77083,11/01/2023,4,0,999,9,9,9,9,859
1781216,77083,12/01/2023,4,0,999,9,9,9,9,982
864224,79915,10/01/2023,4,1,4st,2,9,0,9,4639
864224,79915,11/01/2023,4,1,4st,2,9,0,9,5474
864224,79915,12/01/2023,4,1,4st,2,9,0,9,4421
1718240,75071,10/01/2023,4,1,3st,2,9,0,9,8912
1718240,75071,11/01/2023,4,1,3st,2,9,0,9,7753
1718240,75071,12/01/2023,4,1,3st,2,9,0,9,6766
1587936,78654,10/01/2023,4,1,4st,2,9,0,9,1778
1587936,78654,11/01/2023,4,1,4st,2,9,0,9,1778
1587936,78654,12/01/2023,4,1,4st,2,9,0,9,1686
1721824,77407,10/01/2023,4,0,999,0,9,1,9,13093
1721824,77407,11/01/2023,4,0,999,0,9,1,9,13728
1721824,77407,12/01/2023,4,0,999,0,9,1,9,12912
1657568,76078,10/01/2023,4,0,999,9,9,9,9,508
1657568,76078,11/01/2023,4,0,999,9,9,9,9,288
1657568,76078,12/01/2023,4,0,999,9,9,9,9,201
1660384,75067,10/01/2023,4,1,4st,2,9,0,9,31011
1660384,75067,11/01/2023,4,1,4st,2,9,0,9,32991
1660384,75067,12/01/2023,4,1,4st,2,9,0,9,41024
1725920,78550,10/01/2023,4,0,999,9,9,9,9,2294
1725920,78550,11/01/2023,4,0,999,9,9,9,9,2362
1725920,78550,12/01/2023,4,0,999,9,9,9,9,3117
416736,77016,10/01/2023,4,1,3st,2,9,0,9,2698
416736,77016,11/01/2023,4,1,3st,2,9,0,9,2762
416736,77016,12/01/2023,4,1,3st,2,9,0,9,3186
548064,75237,10/01/2023,4,0,999,9,9,9,9,36378
548064,75237,11/01/2023,4,0,999,9,9,9,9,30515
548064,75237,12/01/2023,4,0,999,9,9,9,9,28243
417760,79606,10/01/2023,4,1,2st,2,9,0,9,670
417760,79606,11/01/2023,4,1,2st,2,9,0,9,447
417760,79606,12/01/2023,4,1,2st,2,9,0,9,428
1728736,77379,10/01/2023,4,0,999,9,9,9,9,13998
1728736,77379,11/01/2023,4,0,999,9,9,9,9,14441
1728736,77379,12/01/2023,4,0,999,9,9,9,9,14907
551648,78014,10/01/2023,4,1,3st,2,9,0,9,3941
551648,78014,11/01/2023,4,1,3st,2,9,0,9,2934
